Date,HRP_DCC,Equal_Weight,Static_HRP,Min_Variance
2012-11-28,0.0001174993662733134,0.004501079565296732,0.0006752434552425025,0.0006325334357705173
2012-11-29,0.0019858218399668747,0.004587803951220413,0.0020498419497438835,0.0026137979994958578
2012-11-30,-9.15587578755066e-05,-0.0013597605384023117,0.0002712729713995524,-6.436365292473002e-05
2012-12-03,0.0004969307545526189,-0.002230142623426946,0.0002820017759048761,0.00017904160548396918
2012-12-04,-0.0001891127625030742,-0.001978557799226559,3.6627946057384193e-06,0.00011933678037181616
2012-12-05,0.0014185899428323524,0.0023702205181174467,0.00166494616484183,0.0015464042957066134
2012-12-06,0.0007431087769964554,0.0012248247283182872,0.0008573670116320531,0.0013149962116059402
2012-12-07,-0.0012441084363087784,0.001905179845189644,-0.0015331880245067606,-0.001847307420337227
2012-12-10,0.0010256523773516635,0.0006967051266130097,0.0011143284859612126,0.0017919274074365134
2012-12-11,-0.0008448154737303339,0.005195619185764482,-0.0008355953113573343,-0.0004973740902874536
2012-12-12,-0.002724915464443681,-0.0031534084802078955,-0.002288479654896664,-0.003188148657718044
2012-12-13,-0.002513963911939974,-0.005811919234336091,-0.002702114754196138,-0.003215232948430173
2012-12-14,0.0009497786001055374,-0.0021608649655498278,0.0006306776157997324,0.0005654275066482037
2012-12-17,-0.001244625479578689,0.0070449892456179615,-0.0005999313080328498,-0.0005388226320887637
2012-12-18,-0.0020252113242795558,0.006433477789034934,-0.0016620786415606115,-0.0012573856242685797
2012-12-19,0.0006003090691719113,-0.006213543275205986,0.0002760969467467319,-0.0005170231951656847
2012-12-20,0.00021590451752086172,0.0004964115747675508,0.0007057612208410348,0.0006500074344536713
2012-12-21,0.0008801242331482667,-0.00716693823905074,0.0006583885884600449,0.0008390328397159771
2012-12-24,-0.0007920999794636999,-0.0011589125666655613,-0.0013229338738281224,-0.0017154486928450939
2012-12-26,0.0006520431873517317,-0.005271036337717471,0.0006583174037891435,0.00014068330185436047
2012-12-27,0.0010852398369215826,4.367784782964329e-05,0.0012955845948154862,0.0012418155819991228
2012-12-28,-0.00010225917445176493,-0.008277429997659182,-0.0006058989797777293,-0.0014763068728865837
2012-12-31,-0.0010097632765206238,0.010632171346942393,-0.0006745258674409774,-5.756564827532739e-05
2013-01-02,0.00188658465891381,0.020080430245581683,0.0030504832938247546,0.004261292303199823
2013-01-03,-0.004315842115426928,-0.0046017560099898235,-0.0045657826647618315,-0.005709162894812809
2013-01-04,0.0008895367740951023,0.0035778123290483624,0.0008663254523968878,0.001494851289360449
2013-01-07,-0.00043173430510356993,-0.001545144693059909,-0.00021809138065602006,-0.0006201731142848502
2013-01-08,0.0011816349811005664,0.0007218638668831443,0.0010003727857742727,0.0015519026422793646
2013-01-09,1.9186800217485342e-05,0.0012077508785421228,0.00038133580328315116,0.0007594841249570686
2013-01-10,0.0006564613959262224,0.005199709179014867,0.0007888045298942367,0.0014204496407988392
2013-01-11,0.0012581007322138653,0.0009872418498687383,0.0014837750262828807,0.001979506554605605
2013-01-14,-0.00020685003585861524,6.4586965210064375e-06,-0.0004236797235736201,-0.0007461214353121743
2013-01-15,0.0008785447080137183,0.0010650384485806816,0.000965022083836756,0.0016991975871493857
2013-01-16,-0.00015369052752927347,0.0016969520505079197,-0.00022006412852776318,7.933575117364958e-05
2013-01-17,-0.000658178079023638,0.0014726811743335203,-0.0006114033374808863,-0.0008547753428314263
2013-01-18,0.001875183849812374,0.006166689794111702,0.0021502111223614872,0.0028791185244084823
2013-01-22,0.0007742325002295685,0.0051992000923576955,0.0011061552722755445,0.001977905582153441
2013-01-23,0.0001258416897034494,0.0019557758797473035,6.377139869978774e-05,-0.00024341837014055112
2013-01-24,-0.0008490597191898666,-0.001998823885528111,-0.000788735429676768,-0.0014384783911898392
2013-01-25,-0.0026581407577230174,7.705994870196723e-05,-0.002676222908805857,-0.0032956552096748562
2013-01-28,-0.0013238933399962402,-0.002827923871309024,-0.0013351637608935395,-0.0016569450111708496
2013-01-29,-0.0005227547499455744,0.004101431998612303,-0.000356203855858888,6.759465714824915e-05
2013-01-30,-0.0015609087753967821,-0.006395602752164493,-0.0015360199736816848,-0.0011969539696421445
2013-01-31,0.00026746265369739184,-0.00024235023115424061,0.000449189760937243,0.0006622676179909317
2013-02-01,-0.0012221279705210454,0.0064345004857475,-0.0012211230234695672,-0.0014496401886175709
2013-02-04,0.0016576941481704062,-0.008137055345154279,0.0015611645566358924,0.0017113928341794594
2013-02-05,-0.001014173362521112,0.006383070956374916,-0.0008664774686273743,-0.000655420287037807
2013-02-06,0.0015852917948735393,0.0018045164400533652,0.0017563040904261364,0.0025718505623959402
2013-02-07,-0.0004562264220070528,-0.000954991107409853,-0.00048180821468018315,-0.0009468417498458303
2013-02-08,0.0006920001934217375,0.004679550961758259,0.0009239844844323511,0.0018277320177423817
2013-02-11,-0.0010325254613692265,-5.8315485349530124e-05,-0.0009224002557594292,-0.0013077699148621334
2013-02-12,0.0005477412493761766,0.0015707936630802936,0.000504561281150333,0.0001714144006627637
2013-02-13,-0.0014586758871868845,-0.0010221078284644032,-0.001658030262978146,-0.0024521763145522245
2013-02-14,0.0009636390440939552,0.002192042565501575,0.0011468756517392798,0.0019758150648703865
2013-02-15,-0.0013462907199008735,-0.001975027379977424,-0.0012469743648079342,-0.0023263028252542405
2013-02-19,0.00019040944528821938,0.00605072692691088,0.0002695051650101601,0.0006826590987426752
2013-02-20,-0.0015916848337578192,-0.014143372357685254,-0.0013285614848216926,-0.0033947787836465853
2013-02-21,0.0009246845251306,-0.0029941586566375787,0.0008225754919701204,0.0007096220173143718
2013-02-22,0.002255167707800534,0.007776902394488545,0.002360943684871985,0.0032558246872751682
2013-02-25,0.0022614394084011927,-0.01531961098895753,0.002474117731473221,0.002088110462998162
2013-02-26,0.0011284582203706546,0.00394701569372773,0.0007367170591506026,0.0008901003815123295
2013-02-27,0.0007378578062774118,0.008855086968227094,0.0009236378122652873,0.0014722700263357159
2013-02-28,0.000279163507036145,-0.0024420118380238855,0.00047366579079800305,9.375450958850178e-05
2013-03-01,0.001731257955842914,0.0015477838354719222,0.001960272465477594,0.0025558116752454315
2013-03-04,-0.00022346749658315218,0.004664051109035284,-0.00021179580077746916,-0.0001944936027449282
2013-03-05,0.0005088178394978078,0.0065711757442625755,0.0005324410972084286,0.0012518631559677112
2013-03-06,-0.001295245719431296,-0.0006104924445522407,-0.0015368712146181234,-0.0016993134854101533
2013-03-07,-0.002130328378920291,0.0010548089222164546,-0.0023821312594919106,-0.0026089192467971607
2013-03-08,-0.0019341080091647006,0.0010751331353269589,-0.002162385488871399,-0.0023449916559469177
2013-03-11,0.0005505376353679037,0.004294131873281641,0.0006258833437434301,0.0011207953916023052
2013-03-12,0.0016215803392137774,-0.000553116914527044,0.0016712036366582628,0.0022857231934817293
2013-03-13,-0.00024873798473764506,0.0004571561421933282,-0.00019346661104533775,-0.00018688750600772807
2013-03-14,0.0015991783618694798,0.004501660841854709,0.001471842808228029,0.0014348057175934835
2013-03-15,0.001277276427450541,0.0007987062389753286,0.0016284958431942323,0.0018755824699804046
2013-03-18,0.0010861699040891257,-0.0044018204684964386,0.0012847954634952322,0.0013428211096261394
2013-03-19,0.0008352965814725679,-0.0006697571726475614,0.001346457242863495,0.0015637914347209638
2013-03-20,-7.428304326618357e-05,0.005481230214749982,-0.0006859535334013895,-0.0010810483523062523
2013-03-21,-0.00018261254772242543,-0.005034367098461568,0.00013863036454593873,0.00036987728773202593
2013-03-22,0.00031420373333248056,0.0032243182576348977,0.0005303839910916292,0.0012992998232002168
2013-03-25,-0.0007995747306933424,-0.0009928386206074344,-0.0006988416262041834,-0.0009692089619066045
2013-03-26,0.0017727420874572694,0.005786107597351927,0.001867227779227128,0.002546063250574787
2013-03-27,0.0018235037457984412,0.0014592247513228085,0.002534955286373377,0.0033731982648750303
2013-03-28,0.0006730649449304076,0.0009685147962898528,0.0005438947687521757,7.45488920679601e-05
2013-04-01,0.0008560250660178404,-0.0014561848864383755,0.0007329622723065584,0.0008012934785273963
2013-04-02,-0.0010727047715666817,0.0022943409549677804,-0.0010247385580717295,-0.001165439188393951
2013-04-03,0.00042312694441945737,-0.007199497088488328,0.0006346163143186613,-0.00046565345832841765
2013-04-04,0.002926583815527915,0.0048125199362082,0.0036670845509545525,0.004687463472095748
2013-04-05,0.003496681407887691,0.001373728763581981,0.00403396295463039,0.0053084345925117375
2013-04-08,-0.000594980247113763,0.00345846603165232,-0.0007970997183316711,-0.0008154347042567691
2013-04-09,0.001249872177606966,0.0030461421274895796,0.0009136513342324303,0.0010170525512091895
2013-04-10,-0.0010019491240150316,0.005814492584590684,-0.0016473919429111509,-0.0015424203648287242
2013-04-11,0.0009409667151708361,0.002092760014845617,0.001163552246232464,0.0017957450354315534
2013-04-12,0.0007369475792279985,-0.0014395373859167884,0.0010368908304472402,0.00017632608110541956
2013-04-15,-0.007149589930621845,-0.025257170171109296,-0.00727608385722142,-0.011431098631736854
2013-04-16,0.0033623294535478996,0.009902846542880928,0.00186691382686644,0.0028484908087492797
2013-04-17,-0.001276447361620848,-0.014366330483312898,-0.0006326326768056954,-0.0027722785549442915
2013-04-18,-0.001156355998601465,-0.005891403808855702,-0.0006714028703199736,-0.0024150387850631234
2013-04-19,0.0017886123981021049,0.009411747429526596,0.002309998325496541,0.003582522909114414
2013-04-22,0.0018246828237023084,0.005901524779952736,0.002005280876215668,0.0022070320008231634
2013-04-23,0.0019994068648651144,0.007846178019668349,0.0009422469869312135,0.0025482888762266617
2013-04-24,0.0011500641480866435,0.001797032525531814,0.0011545932558092973,0.0006159186921750796
2013-04-25,0.0011108583832870247,0.0024053337067420633,0.0010237447079885918,0.0005945686466148392
2013-04-26,0.0012559505908649965,-1.4578595337781794e-05,0.0020260034008765643,0.0023323826567341237
2013-04-29,0.00146031357177939,0.004631102390439339,0.0011677680393868265,0.0017591328554437285
2013-04-30,0.0012408808753654045,0.0026424970641143073,0.0005391890351820496,0.000986208986381399
2013-05-01,-0.000947606286743232,-0.008413384321049006,-0.0003814159633775334,-0.0009202254431607425
2013-05-02,0.0027674441870196723,0.007936127042663617,0.001536845271539011,0.002837913560238532
2013-05-03,-0.0027649519341634145,0.0032369635602711513,-0.004656189504839808,-0.00439567165612153
2013-05-06,-0.0012812647039137752,0.0015583116197661392,-0.0016949050917492799,-0.0012497752567519737
2013-05-07,3.698089938059283e-05,0.0016054810906983973,-0.00030060880175912866,0.0003729135402548347
2013-05-08,0.0012620725838769927,0.002463394343593162,0.0009652008951751874,0.0012431642787364865
2013-05-09,-0.0029933522563689997,-0.0045688032771732424,-0.0029472105561058736,-0.0027830554975606095
2013-05-10,-0.003549328044672658,-2.178373456636351e-05,-0.0035171277775058424,-0.002483095758995949
2013-05-13,-0.0029581344481276746,-0.0010086306211684493,-0.0027992667193517348,-0.0024079046302188335
2013-05-14,-0.0005150483362660315,0.0036934227008057715,-0.00155131512710868,-0.00046842331601334563
2013-05-15,0.001484547327192303,0.0011326794311845058,0.001597482258773174,0.0023488650270593976
2013-05-16,0.002543177131027363,-0.001272722220544502,0.0021984127345715896,0.0023083426294699012
2013-05-17,-0.002228432366063078,0.0036702990952910248,-0.002710251127831115,-0.0027577137548732422
2013-05-20,5.6434873560084575e-05,0.0010997928288301716,0.0002353519675851657,0.00032009935945759304
2013-05-21,0.0018333756898848716,0.0004935007564711841,0.001723271894836492,0.002480004108482697
2013-05-22,-0.0067436532069204335,-0.009326191914393066,-0.00750626399261139,-0.00878175562004617
2013-05-23,-0.00045020292857740575,-0.00016748033778199607,9.733407770929362e-05,0.0008105495524549311
2013-05-24,-0.0010097968345627443,-0.0016958419417788658,-0.0012428719140507721,-0.0010355828121834196
2013-05-28,-0.006860108295974253,0.0005232975232692424,-0.0076908064277987015,-0.00818242763395236
2013-05-29,-0.0007438677515226698,-0.0030996602320991834,-0.0005603183510316837,0.0002503166627735409
2013-05-30,0.0007957252621126896,0.0033213502756074646,0.0008131137783974852,0.0011489436747992058
2013-05-31,-0.006481344886250265,-0.012111994064826603,-0.005740900895342576,-0.006638494650659773
2013-06-03,0.0004335750281735742,0.004115803967723784,0.0009768131294196538,0.002246205943992396
2013-06-04,-0.0024103015516408295,-0.0057499572271291575,-0.0029939053010168736,-0.00431012316733765
2013-06-05,-0.002647088351542052,-0.0085247387094999,-0.0017076159148526285,-0.0008654991043202415
2013-06-06,0.004419581883312287,0.006699424533968951,0.004115551698300054,0.003986511261337188
2013-06-07,-0.002735445852354309,0.0045262912012635995,-0.0035336832681661643,-0.003872228859101864
2013-06-10,-0.0024249120579750193,0.00010305349716177136,-0.002456958919928411,-0.002388604828583149
2013-06-11,-0.002120059597416197,-0.009421853356656271,-0.0016253186829581826,-0.0009492359384329747
2013-06-12,-0.0029035597127920892,-0.00992261909196326,-0.0038493958707309225,-0.006089302949911853
2013-06-13,0.009006910895831291,0.013997019971454243,0.00898405902448526,0.010489899027708544
2013-06-14,-0.00014900923113495321,-0.0045989675638509675,-9.167914998156005e-05,-0.0012179461268190315
2013-06-17,-0.0006851361592570015,0.0036889957706528215,-0.0008375626499164994,-0.0004368495921530354
2013-06-18,0.0007778202824211681,0.004312423639623032,0.0009414828253809818,0.0016884308920341094
2013-06-19,-0.011380199027861602,-0.012462853631014953,-0.012396008639302585,-0.012883082871373405
2013-06-20,-0.01177195283325037,-0.027404540290204626,-0.012927875964819879,-0.015227738318765333
2013-06-21,-0.005874672391900534,0.0002881643617226395,-0.005869459545926956,-0.006440778012729313
2013-06-24,-0.005198540496636848,-0.011476277509657908,-0.005729377357759451,-0.004889167935357291
2013-06-25,0.003323451599105253,0.007257414694307979,0.004101321211509203,0.002706185840236523
2013-06-26,0.004979302701777393,0.005488538476659781,0.004819434933652091,0.005309303518405235
2013-06-27,0.005093126773348095,0.006976497034361255,0.005141405152652524,0.00600639552486739
2013-06-28,-2.1316452123652492e-08,0.00035386208400551883,0.00012494336992187978,0.0007844291188099648
2013-07-01,0.001871959543158937,0.00602137852684112,0.0021923101046941824,0.0021304956127583914
2013-07-02,-6.165104118631632e-05,-0.001367081927339854,-6.765888362297509e-05,0.00022573027354265895
2013-07-03,-0.0010578893901992915,0.0009454864857972869,-0.0008827696639730098,-0.0011348515650243755
2013-07-05,-0.01172715163712599,0.00047170434938532567,-0.011803036524032015,-0.011960403392006247
2013-07-08,0.007570803295095932,0.009128962765221215,0.008237760574741827,0.007654818330822788
2013-07-09,0.0017463481210755515,0.005642723090680963,0.0017383251561774618,0.0023158248891163016
2013-07-10,-0.0014552189530405522,0.0004648474287267765,-0.0010234668670629883,-0.0017326781277494725
2013-07-11,0.009924450198504865,0.013890846956483262,0.010547441881895325,0.011346997421114457
2013-07-12,-0.0005796331758741509,0.0007535963519989313,-0.0005146651182119527,6.178988727070344e-06
2013-07-15,0.004078789975262946,0.005348833966033306,0.004463087667249959,0.004742536047096613
2013-07-16,-2.2111738183815946e-05,-0.0029468345317078875,0.0007698072806358572,-0.0006642266331236658
2013-07-17,0.0023491334886881388,0.003933633601557013,0.0027518607390974214,0.0030008493851332104
2013-07-18,-0.0013933989592155903,0.002805523546667143,-0.00124179912235598,-0.0007320982572918719
2013-07-19,0.0028237324037001374,0.004331632858588517,0.004043850885028752,0.0042118998976865985
2013-07-22,0.002476480001502403,0.004700651487772413,0.0017138152581030804,0.001427200027745821
2013-07-23,-0.002209294691718904,-0.0011606935051983642,-0.0015497850995289516,-0.002158849180826985
2013-07-24,-0.005272239757828846,-0.006920832595201374,-0.006110204190590348,-0.006172104828450235
2013-07-25,0.0020791049498190984,0.004432965210026846,0.0011036661137856611,0.0019245140597069633
2013-07-26,0.0019375004257933919,0.0014561896530894583,0.0008225865772861001,0.0017110616664677619
2013-07-29,-0.0025557291721695005,-0.0036361613970539164,-0.001432930176416302,-0.0028506131266598667
2013-07-30,0.0008753083478470988,0.001675813435393034,0.0001994578590336149,0.0005912445944033511
2013-07-31,0.0011914634510900705,0.0020829570093035066,0.0020662382179526015,0.0012756526886683215
2013-08-01,-0.0019504968474852872,0.0034405384169912054,-0.004763669657243189,-0.0017555577997699313
2013-08-02,0.004624297927461567,0.004338404918802069,0.0044970370455808305,0.004465072812858909
2013-08-05,-0.001833211849377859,-0.0012903921026259802,-0.0014806861421948093,-0.0022646456610793094
2013-08-06,-0.002358694019826855,-0.005738375472995688,-0.0008612996297313728,-0.0019355436529256442
2013-08-07,0.0009320952029005491,-0.0010724823029339425,0.0012729710136432783,0.0009395845314126418
2013-08-08,0.003053539499733149,0.0047071949077644795,0.0023345283360151864,0.00238482225971044
2013-08-09,-0.0010818386818262809,-0.0024270033999377327,-0.00014091073047063326,-0.0010304470305502358
2013-08-12,-0.0005244276449250125,0.00022836198217659304,-0.0009078927904040965,-0.0017443552376801186
2013-08-13,-0.003553129363384102,-0.0014941295872283517,-0.005216927015453004,-0.003958712192879705
2013-08-14,-0.0016643533348116107,-0.0026922630943733814,-0.0016398084451580434,-0.002195874733346109
2013-08-15,-0.00759444459472935,-0.011867084609311716,-0.006925482897017504,-0.009895566200079094
2013-08-16,-0.0033520789077110262,-0.0018570708182642243,-0.0036377511520876466,-0.004077202884171665
2013-08-19,-0.00477580588225259,-0.007545078125002273,-0.005112130339258784,-0.00578846280659442
2013-08-20,0.005093251381424916,0.006267851974523407,0.0054780949111027525,0.006146021166567369
2013-08-21,-0.005372760533047193,-0.006703628232631658,-0.005609140873509309,-0.006430187341185759
2013-08-22,0.004072714718308414,0.007968397958843739,0.0032058503671527705,0.005340715637057318
2013-08-23,0.005517268370168858,0.007180697003143308,0.0057846156007591255,0.005878579732687839
2013-08-26,0.0011500095131281164,-0.002442982576980921,0.0014250081447199831,0.0006904860500892094
2013-08-27,-0.000935700225086549,-0.01106105061184258,0.0003564071191990408,-0.0021534427648063764
2013-08-28,-0.0006658370921466405,0.0014069567253421809,-0.0009558878738160485,-0.0003427898908043845
2013-08-29,0.002035344788030902,0.0001489818000165134,0.001036083400604156,0.0021437488304130187
2013-08-30,-0.002351530768822152,-0.004226237466624552,-0.002451313274147206,-0.002442372490946223
2013-09-03,-0.002464009704526872,0.0024698055135147444,-0.002808534433318152,-0.0031753704289135556
2013-09-04,0.0002200348682604939,0.0024570455498505147,-0.0010285091474387463,0.0012111929301595816
2013-09-05,-0.0058441419965132805,-0.0022089008273021076,-0.0061166580180423815,-0.005225406318713955
2013-09-06,0.0034018758750821634,0.002683838483284136,0.0037005760187982114,0.003243139848528176
2013-09-09,0.00374294562721108,0.00789913853083587,0.0033178928189648875,0.004426298242886237
2013-09-10,-0.0006033190975497946,0.0036254453667389818,-0.0008583143262869104,0.00046324832985579533
2013-09-11,0.0031942531912830152,0.0039110163133085855,0.0034514177973409906,0.0032597697167885986
2013-09-12,-0.0017142206446654905,-0.004963145226653408,-0.0015982293433310308,-0.001438067633936974
2013-09-13,0.00146148058902618,0.0029606070821876964,0.0010676061334406654,0.0017233785909127799
2013-09-16,0.0012624926935733167,0.0017585914670045094,0.0019976934870005415,0.0014400757060606235
2013-09-17,0.003529661880240764,0.004659968583460559,0.003082071573050578,0.0038504645192622257
2013-09-18,0.012588649137962666,0.015787449540498127,0.012700185556871703,0.012904980193138219
2013-09-19,-0.0026730163848738804,-0.0022001399695035593,-0.002827339904287819,-0.003241068748127325
2013-09-20,-0.0019263234613487801,-0.0057956034768241625,-0.0010618998915890073,-0.0014889349748008626
2013-09-23,0.001589578365584831,-0.0006192302498548108,0.0019705898042669608,0.0021770589633816604
2013-09-24,0.0012311485216111072,0.0002778853643052697,0.0009354441530993772,0.0015295664297651935
2013-09-25,0.00026974966812241406,0.0002546309783747467,0.0007099200812946612,9.783521757270649e-05
2013-09-26,-0.000431493313663864,0.0012824571230804784,-0.0006650379796052489,-0.0008778446847506597
2013-09-27,-0.0005132047504078843,-0.0036889317479432498,-0.00028581569881875327,-0.000588416206788142
2013-09-30,-0.0018769991033346805,-0.004969134865744665,-0.0009572151599833972,-0.0015735924240268464
2013-10-01,0.0013238355238747801,0.004311431388599059,0.0003212646947514169,0.001434639587482079
2013-10-02,0.0014552564189326137,-0.0003724516203238146,0.0016450837737327115,0.0012733454142930425
2013-10-03,-0.0025195524007695183,-0.0070500653697243235,-0.0012703207015171878,-0.002728879010967991
2013-10-04,0.001281770611304056,0.003171177409294325,0.00015338537012922905,0.001298174435884065
2013-10-07,-0.001726410722985061,-0.00826309842818906,-0.0009497373386734712,-0.001647169247144324
2013-10-08,-0.0042085109768767595,-0.009461019496833265,-0.0031458134222699394,-0.003676550577208492
2013-10-09,-0.0013714265547870668,0.0007535640595493746,-0.0008471197097775205,-0.0014912456999990142
2013-10-10,0.006191818147069532,0.015557194417933785,0.0038308568285454737,0.006433673255910561
2013-10-11,0.002216455293902572,0.004620857801342062,0.001492796631338594,0.002370422576106456
2013-10-14,-0.0019831141601746173,0.0001643329965585554,-0.0012118294825076282,-0.001891594522745337
2013-10-15,-0.0005062833240941586,-0.0071229647245548335,-0.00132074477850433,-3.5579541619037075e-05
2013-10-16,0.005613493949897748,0.016199119307409013,0.006317687854507959,0.00508823565574051
2013-10-17,0.005002310454911037,0.01116798729467832,0.005462825245496733,0.00462073126713811
2013-10-18,0.002041761921308463,0.00445714504086981,0.0021774040781738016,0.0017981484432912323
2013-10-21,-0.0012655261736758468,-0.0014231155654430428,-0.0012850376469104574,-0.001243051860085908
2013-10-22,0.0049519789960725145,0.005714507060639706,0.0050231265878414415,0.004615148267812785
2013-10-23,-0.00018133532830716387,-0.003166984751961644,-0.0006088384035703416,-3.447655614197495e-05
2013-10-24,-0.0002905455599926999,0.0022523449204547943,1.9265446735005284e-05,-0.00037408328487646074
2013-10-25,0.0013121667405951447,0.0035283654355910943,0.0015990254112729545,0.0010625083774323501
2013-10-28,-0.0003674820458662088,-0.00043009175280630813,-0.00022540321185106235,-0.00014886537793075573
2013-10-29,0.0011854195506115187,0.0026917223884496966,0.0014700881649812284,0.0011935180416770403
2013-10-30,-0.002546583952957112,-0.004786266061650727,-0.002841272540286396,-0.0023553107728595908
2013-10-31,-0.0007615337203200513,-0.0029270430741612924,-0.001200287665762804,-0.0009155529643719554
2013-11-01,-0.0033276137632423115,-0.0011811803447814894,-0.002431855873488435,-0.0035147495124877117
2013-11-04,0.001181623772990471,0.004110705737021797,0.0014965538105206242,0.0011815785304865524
2013-11-05,-0.0039041144523018394,-0.0038794894963175585,-0.0036741549388118883,-0.0036111416433075335
2013-11-06,0.002579179846527171,0.0040599740303016605,0.0027917171056111296,0.003041904219988217
2013-11-07,0.000329294101733908,-0.008430840897107064,-0.0011379938349002498,0.0007389846464889379
2013-11-08,-0.006703150847600737,0.0041594427699078555,-0.004372374520544974,-0.006381372746416548
2013-11-11,-0.001352255817698413,-0.0003183780506460364,-0.0010856031665510552,-0.001482052537344888
2013-11-12,-0.0008760814678210221,-0.0019496509364956452,-0.0009460479004650778,-0.0005318399740877996
2013-11-13,0.0038099272098993144,0.00568067380768532,0.003735225111483115,0.003701035661352563
2013-11-14,0.004175615618170919,0.005443502933660151,0.0042625483220478915,0.004252948250626297
2013-11-15,0.0011787950068105734,0.003183354511105985,0.0011420164988246292,0.0011041497280896853
2013-11-18,7.930930724213593e-05,-0.002203128659613961,0.0004998928548939187,0.0006133856024561303
2013-11-19,-0.0023890186325449805,-0.0032222177605540827,-0.002761592871098982,-0.002239908673470393
2013-11-20,-0.0035330610985656544,-0.003932761712695557,-0.004026460461308466,-0.0030009039509208877
2013-11-21,0.003036725125162478,0.007342029504642867,0.0027072827278671486,0.0028066622499470163
2013-11-22,0.0023423433351673567,0.004358786861047637,0.0025006130427102057,0.002914972861367748
2013-11-25,0.0010620766607962063,0.00022944735879593185,0.0008092257038802514,0.0012733345827935598
2013-11-26,0.0006311233954151855,-0.00012688069748268305,0.00032070275124828935,0.0006472268634179235
2013-11-27,1.3505280965603241e-05,0.0004270139614679495,-7.418961698889325e-05,-0.00012352937254273867
2013-11-29,0.0004227914635326621,5.1259142162339496e-05,0.0003231577213105368,6.723302828557334e-05
2013-12-02,-0.003029598857067133,-0.005058413812067897,-0.0037737234755917,-0.0027242440931490677
2013-12-03,0.0004168762512112132,-0.0020959237266370487,0.0005335231398882604,-0.0002718085577247235
2013-12-04,-0.0024054810954202217,-9.204201254627055e-05,-0.0024060160904114986,-0.0031159332125027437
2013-12-05,-0.002226925104246956,-0.004013296917822381,-0.002517716486670999,-0.002042583371764411
2013-12-06,0.003348371210478555,0.007816432042342409,0.0033215299941205777,0.00329888834151613
2013-12-09,0.0020366240862260063,0.002428098499218237,0.0015968690669643949,0.001945721517348269
